Timestamp	Quat_w	Quat_x	Quat_y	Quat_z	Timestamp	Acc_x	Acc_y	Acc_z	Timestamp	Gyro_x	Gyro_y	Gyro_z			Timestamp	Quat_w_n	Quat_x_n	Quat_y_n	Quat_z_n	Modulo Quat
48.57	8992	7064	-10572	-5090	48.57	960	1772	-451	48.57	-152	6	1228			48.57	0.548832226	0.431155566	-0.645268494	-0.310671267	16383.87756
48.58	9062	6922	-10651	-4996	48.58	985	1747	-488	48.58	-165	-1	1089			48.58	0.553098228	0.42248355	-0.650082678	-0.304930341	16384.06985
48.59	9119	6787	-10729	-4909	48.59	982	1652	-470	48.59	-144	-41	1019			48.59	0.556586022	0.414250393	-0.654853759	-0.299625044	16383.81067
48.6	9191	6628	-10805	-4825	48.6	986	1602	-346	48.6	-211	-61	1124			48.6	0.560976149	0.404542478	-0.659487248	-0.294495694	16383.94077
48.61	9260	6487	-10876	-4723	48.61	1094	1682	-349	48.61	-84	16	1099			48.61	0.565198793	0.395944338	-0.663833917	-0.288275799	16383.61602
48.62	9286	6398	-10958	-4603	48.62	1119	1533	-506	48.62	178	-15	880			48.62	0.566778672	0.390507209	-0.668830571	-0.280947903	16383.82046
48.63	9289	6308	-11043	-4518	48.63	1144	1689	-378	48.63	183	-230	806			48.63	0.566954403	0.385008975	-0.674009847	-0.27575627	16384.03363
48.64	9343	6176	-11085	-4486	48.64	1039	1704	-452	48.64	-361	-40	843			48.64	0.570250838	0.376952711	-0.676573964	-0.27380341	16384.01801
48.65	9363	6068	-11173	-4371	48.65	1228	1580	-559	48.65	118	-88	963			48.65	0.571480144	0.370366497	-0.681955319	-0.266788392	16383.77133
48.66	9380	5982	-11247	-4262	48.66	1298	1455	-463	48.66	185	-68	778			48.66	0.572517315	0.365117119	-0.686471454	-0.260135266	16383.78396
48.67	9405	5896	-11293	-4207	48.67	1287	1508	-419	48.67	-55	-76	596			48.67	0.574022726	0.359855182	-0.689254507	-0.256769123	16384.36874
48.68	9417	5840	-11336	-4143	48.68	1281	1508	-437	48.68	101	-44	500			48.68	0.574747322	0.356432448	-0.691869559	-0.252859526	16384.59136
48.69	9427	5780	-11377	-4088	48.69	1306	1469	-457	48.69	37	-66	466			48.69	0.575390051	0.352790336	-0.694411012	-0.249516763	16383.66876
48.7	9449	5722	-11407	-4037	48.7	1308	1486	-361	48.7	40	-24	460			48.7	0.576714266	0.34923897	-0.696219667	-0.246395967	16384.19675
48.71	9464	5677	-11445	-3954	48.71	1368	1396	-390	48.71	208	12	472			48.71	0.577655753	0.346508	-0.698570382	-0.24134096	16383.46014
48.72	9477	5636	-11478	-3888	48.72	1404	1433	-503	48.72	117	27	402			48.72	0.5784263	0.343991836	-0.70055683	-0.237303098	16384.10977
48.73	9462	5627	-11514	-3832	48.73	1397	1477	-548	48.73	225	-55	237			48.73	0.577500087	0.343436165	-0.70274107	-0.233880822	16384.41311
48.74	9458	5598	-11536	-3817	48.74	1439	1395	-540	48.74	-40	-83	129			48.74	0.577265457	0.341671815	-0.704095403	-0.232969153	16384.14334
48.75	9467	5567	-11546	-3809	48.75	1431	1371	-489	48.75	-97	-24	103			48.75	0.577821203	0.339783526	-0.704713596	-0.232483465	16383.96091
48.76	9472	5597	-11518	-3836	48.76	1455	1571	-348	48.76	-2	43	-268			48.76	0.578136892	0.341620796	-0.70301739	-0.234135675	16383.66299
48.77	9401	5744	-11527	-3766	48.77	1453	1090	-760	48.77	737	103	-614			48.77	0.573800732	0.350591576	-0.703563561	-0.229862095	16383.73651
48.78	9413	5750	-11497	-3817	48.78	1503	1334	-518	48.78	-282	45	-368			48.78	0.57454307	0.350963843	-0.701744575	-0.232978955	16383.45406
48.79	9426	5761	-11469	-3855	48.79	1294	1618	-449	48.79	-157	74	-157			48.79	0.575315104	0.351622142	-0.700009434	-0.235289595	16384.06491
48.8	9424	5788	-11456	-3857	48.8	1340	1410	-339	48.8	107	16	-189			48.8	0.575202117	0.353275664	-0.699227022	-0.235415383	16383.80618
48.81	9445	5785	-11429	-3891	48.81	1300	1358	-328	48.81	-189	49	-174			48.81	0.576476282	0.353087908	-0.69756987	-0.237487476	16384.02185
48.82	9438	5819	-11425	-3867	48.82	1255	1544	-520	48.82	193	109	-41			48.82	0.576065403	0.355173191	-0.697345543	-0.23602934	16383.55636
48.83	9429	5848	-11429	-3834	48.83	1280	1467	-564	48.83	201	93	-16			48.83	0.57550983	0.356939387	-0.697582123	-0.234012587	16383.73407
48.84	9428	5831	-11430	-3860	48.84	1234	1441	-572	48.84	-207	-36	-17			48.84	0.575442895	0.355898125	-0.697636008	-0.235597112	16383.90201
48.85	9432	5802	-11440	-3866	48.85	1265	1520	-440	48.85	-100	-71	138			48.85	0.575672948	0.354119428	-0.698229276	-0.235957551	16384.30298
48.86	9456	5766	-11444	-3848	48.86	1278	1462	-411	48.86	-77	54	236			48.86	0.577149001	0.351929054	-0.69848701	-0.23486351	16383.98401
48.87	9472	5726	-11462	-3817	48.87	1267	1489	-520	48.87	-41	42	331			48.87	0.578106332	0.349476019	-0.699562371	-0.232963669	16384.52907
48.88	9489	5668	-11489	-3778	48.88	1320	1477	-454	48.88	-31	-17	431			48.88	0.579160123	0.345945787	-0.701229914	-0.230589835	16384.07001
48.89	9523	5592	-11509	-3745	48.89	1333	1418	-408	48.89	-148	16	476			48.89	0.581232766	0.341305642	-0.702447538	-0.228574683	16384.14169
48.9	9544	5527	-11541	-3689	48.9	1392	1452	-464	48.9	6	7	516			48.9	0.582515613	0.33733904	-0.704402	-0.225157177	16384.1102
48.91	9573	5460	-11564	-3639	48.91	1498	1417	-516	48.91	-74	61	456			48.91	0.584303819	0.333260091	-0.705827783	-0.222112357	16383.59991
48.92	9614	5399	-11566	-3616	48.92	1516	1363	-408	48.92	-182	94	298			48.92	0.586802318	0.329534607	-0.705945039	-0.220707009	16383.7117
48.93	9627	5376	-11572	-3596	48.93	1452	1372	-470	48.93	-33	49	144			48.93	0.587599186	0.328132671	-0.706315341	-0.219487553	16383.61697
48.94	9639	5348	-11574	-3601	48.94	1460	1306	-437	48.94	-147	-7	49			48.94	0.588317163	0.326415623	-0.706420048	-0.219787333	16384.01971
48.95	9657	5336	-11558	-3621	48.95	1542	1334	-357	48.95	-153	27	-110			48.95	0.589422988	0.325687177	-0.705452097	-0.221010732	16383.81976
48.96	9661	5371	-11534	-3637	48.96	1557	1379	-386	48.96	20	80	-312			48.96	0.589651824	0.327814921	-0.703968962	-0.221981543	16384.24508
48.97	9736	5451	-11457	-3562	48.97	1288	1138	100	48.97	487	606	-181			48.97	0.594217989	0.332691276	-0.699255906	-0.217399803	16384.5595
48.98	9721	5508	-11478	-3442	48.98	1262	1288	-502	48.98	672	209	205			48.98	0.593331267	0.336186464	-0.700571575	-0.210086022	16383.76492
48.99	9745	5493	-11486	-3373	48.99	1422	1489	-612	48.99	122	252	361			48.99	0.594778798	0.335261153	-0.701039433	-0.205868536	16384.2424
49	9784	5416	-11533	-3221	49	1472	1173	-601	49	232	258	856			49	0.597157751	0.33056075	-0.703906413	-0.196590875	16384.28033
49.01	9840	5221	-11616	-3068	49.01	1389	1105	-540	49.01	-127	64	1442			49.01	0.600593696	0.318668667	-0.708993533	-0.187258278	16383.78836
49.02	9923	4923	-11717	-2905	49.02	1420	1316	-484	49.02	-408	-19	2016			49.02	0.60565917	0.300479703	-0.715157563	-0.17730927	16383.80212
49.03	10002	4655	-11801	-2731	49.03	1513	1164	-318	49.03	-250	53	1884			49.03	0.61047871	0.284121015	-0.720281869	-0.166688398	16383.86374
49.04	10047	4464	-11879	-2544	49.04	1596	1120	-335	49.04	121	3	1582			49.04	0.613201225	0.2724525	-0.725014169	-0.155268629	16384.50738
49.05	10076	4297	-11953	-2360	49.05	1669	1214	-401	49.05	210	-2	1504			49.05	0.614992138	0.262268878	-0.729555481	-0.144043415	16383.94928
49.06	10117	4098	-12022	-2181	49.06	1647	1011	-384	49.06	51	22	1573			49.06	0.617496032	0.25012343	-0.733768637	-0.133118399	16383.91095
49.07	10169	3868	-12081	-2028	49.07	1734	920	-389	49.07	-198	46	1572			49.07	0.620668962	0.236084919	-0.737368643	-0.123779787	16383.93512
49.08	10210	3672	-12130	-1894	49.08	1777	894	-393	49.08	-149	36	1356			49.08	0.623149952	0.224114263	-0.74033388	-0.115597063	16384.49938
49.09	10231	3516	-12180	-1744	49.09	1865	869	-452	49.09	73	15	1229			49.09	0.62445755	0.214601969	-0.743416377	-0.106446483	16383.81985
49.1	10245	3353	-12234	-1597	49.1	1886	827	-432	49.1	51	-45	1258			49.1	0.625318753	0.204655323	-0.746720315	-0.097475261	16383.64425
49.11	10270	3178	-12278	-1454	49.11	1858	746	-408	49.11	-24	18	1283			49.11	0.626830438	0.193969536	-0.749388911	-0.08874503	16384.01611
49.12	10308	2985	-12311	-1306	49.12	1880	615	-389	49.12	-90	100	1325			49.12	0.62915509	0.182191302	-0.751409421	-0.079712509	16383.87762
49.13	10333	2790	-12352	-1149	49.13	1904	600	-448	49.13	-50	58	1401			49.13	0.630662599	0.170284395	-0.753889908	-0.070127874	16384.35516
49.14	10365	2576	-12388	-957	49.14	1967	591	-393	49.14	38	105	1623			49.14	0.632615328	0.157223066	-0.756086703	-0.058409346	16384.36431
49.15	10389	2322	-12431	-751	49.15	1959	487	-372	49.15	-32	46	1845			49.15	0.634116313	0.141728567	-0.758754441	-0.045838998	16383.42965
49.16	10404	2045	-12478	-553	49.16	1949	352	-444	49.16	-149	-10	1907			49.16	0.635014405	0.124817806	-0.761602243	-0.033752688	16383.88031
49.17	10410	1794	-12519	-360	49.17	2010	263	-435	49.17	-71	-27	1775			49.17	0.635368827	0.109495838	-0.764090523	-0.021972409	16384.18436
49.18	10415	1573	-12549	-170	49.18	2066	234	-374	49.18	24	-4	1632			49.18	0.635660552	0.096005189	-0.765905355	-0.01037564	16384.53097
49.19	10422	1342	-12570	39	49.19	2075	164	-342	49.19	73	44	1738			49.19	0.636120232	0.081910703	-0.767226186	0.002380415	16383.69522
49.2	10430	1074	-12587	258	49.2	2072	72	-383	49.2	-19	75	1930			49.2	0.636594245	0.065551507	-0.768246574	0.01574701	16384.06265
49.21	10435	788	-12598	463	49.21	2030	-34	-421	49.21	-146	88	1956			49.21	0.636903414	0.048095821	-0.76892278	0.028259347	16383.9599
49.22	10423	521	-12613	674	49.22	1998	-124	-391	49.22	-44	-4	1893			49.22	0.636149339	0.031798312	-0.769812109	0.041136396	16384.51754
49.23	10407	285	-12622	853	49.23	2070	-164	-418	49.23	-69	-13	1657			49.23	0.635200075	0.017395217	-0.77039448	0.052063579	16383.81418
49.24	10401	73	-12618	1021	49.24	2000	-222	-382	49.24	-33	68	1488			49.24	0.634818337	0.004455508	-0.770131504	0.062316078	16384.21481
49.25	10390	-143	-12611	1202	49.25	1943	-351	-405	49.25	7	72	1523			49.25	0.634132574	-0.008727715	-0.769686804	0.073361632	16384.58648
49.26	10373	-363	-12601	1387	49.26	2004	-385	-364	49.26	17	43	1607			49.26	0.633112473	-0.02215558	-0.769097683	0.084655066	16384.13464
49.27	10357	-564	-12588	1547	49.27	2022	-411	-393	49.27	-20	58	1433			49.27	0.632139886	-0.034423761	-0.768309056	0.094421203	16384.0318
49.28	10332	-724	-12582	1689	49.28	1936	-494	-397	49.28	41	-21	1170			49.28	0.630617127	-0.044189586	-0.76794664	0.103088688	16383.95084
49.29	10317	-832	-12576	1777	49.29	1915	-564	-366	49.29	-15	0	731			49.29	0.629687085	-0.050780232	-0.767562739	0.108457299	16384.32843
49.3	10314	-835	-12577	1781	49.3	2036	-548	-366	49.3	-8	-30	-1			49.3	0.629524511	-0.050964996	-0.767648805	0.108704979	16383.79416
49.31	10337	-710	-12578	1693	49.31	2038	-483	-350	49.31	62	20	-880			49.31	0.63092682	-0.043335401	-0.767707994	0.103333569	16383.83356
49.32	10340	-459	-12611	1504	49.32	2013	-428	-341	49.32	53	-205	-1762			49.32	0.631115081	-0.02801565	-0.769728461	0.091798557	16383.69977
49.33	10364	-98	-12630	1222	49.33	1985	-343	-331	49.33	53	-116	-2581			49.33	0.632572097	-0.005981481	-0.770878578	0.074585402	16383.9032
49.34	10439	296	-12592	907	49.34	1908	-396	-440	49.34	47	317	-2884			49.34	0.637138883	0.018066205	-0.768546107	0.055358269	16384.18292
49.35	10471	613	-12572	595	49.35	2024	-147	-517	49.35	-211	97	-2503			49.35	0.639109403	0.037415153	-0.767346329	0.036316502	16383.73642
49.36	10489	869	-12551	371	49.36	2159	65	-401	49.36	-49	54	-1910			49.36	0.640192903	0.053039149	-0.766046442	0.022643871	16384.12415
49.37	10492	1031	-12538	282	49.37	2024	-31	-454	49.37	182	60	-1098			49.37	0.640392147	0.062928355	-0.765272278	0.017212217	16383.71121
49.38	10476	1049	-12550	271	49.38	1950	-45	-442	49.38	5	-76	-194			49.38	0.63941923	0.064027374	-0.7660091	0.016540914	16383.61737
49.39	10450	995	-12575	336	49.39	2010	-20	-370	49.39	81	-180	415			49.39	0.637816682	0.060729914	-0.767516246	0.02050779	16384.01801
49.4	10452	902	-12578	411	49.4	2055	60	-368	49.4	-12	21	660			49.4	0.637942475	0.055053972	-0.767703832	0.025085568	16383.92239
49.41	10459	819	-12575	485	49.41	2059	12	-345	49.41	16	55	607			49.41	0.638376407	0.049988553	-0.767528761	0.029602501	16383.75085
49.42	10457	781	-12578	520	49.42	2085	9	-422	49.42	13	15	281			49.42	0.638244821	0.047668471	-0.767700427	0.031738291	16383.99506
49.43	10460	794	-12575	505	49.43	2132	12	-348	49.43	-22	-8	-125			49.43	0.638436974	0.048462615	-0.767528198	0.0308232	16383.76288
49.44	10463	849	-12571	456	49.44	2056	-51	-297	49.44	-20	-41	-468			49.44	0.638613586	0.051819071	-0.767276249	0.027832151	16383.92953
49.45	10473	928	-12559	401	49.45	2034	-13	-287	49.45	36	3	-588			49.45	0.639222693	0.056640758	-0.766542328	0.024475155	16383.96152
49.46	10492	996	-12539	355	49.46	2067	54	-396	49.46	38	142	-483			49.46	0.640391392	0.060792015	-0.765332412	0.021667837	16383.73053
49.47	10505	1029	-12527	323	49.47	1995	67	-390	49.47	-26	99	-282			49.47	0.641164203	0.062804185	-0.764575343	0.019714045	16384.25842
49.48	10507	1039	-12524	317	49.48	1981	68	-424	49.48	4	54	-83			49.48	0.641305729	0.063416451	-0.764415433	0.019348426	16383.76132
49.49	10497	1038	-12533	326	49.49	1998	76	-475	49.49	31	-10	26			49.49	0.640672477	0.063353151	-0.764937425	0.01989704	16384.34674
49.5	10487	1031	-12542	326	49.5	1959	59	-391	49.5	-27	-60	10			49.5	0.640060526	0.062925756	-0.765484802	0.01989699	16384.388
49.51	10496	1032	-12535	315	49.51	1948	79	-300	49.51	-47	29	-59			49.51	0.640599903	0.062985814	-0.765045711	0.019225321	16384.64189
49.52	10511	1048	-12520	303	49.52	1939	74	-338	49.52	-1	105	-134			49.52	0.641557045	0.063966491	-0.764179831	0.018494128	16383.57818
49.53	10519	1076	-12512	288	49.53	1906	57	-400	49.53	25	90	-212			49.53	0.642023106	0.065673245	-0.763665091	0.017577969	16384.14554
49.54	10515	1105	-12513	270	49.54	1904	51	-365	49.54	21	-20	-221			49.54	0.641786027	0.06744399	-0.763734528	0.016479527	16383.9653
49.55	10515	1119	-12512	255	49.55	1985	60	-406	49.55	-24	24	-155			49.55	0.641788136	0.068298709	-0.763676002	0.015564049	16383.91147
49.56	10506	1118	-12520	248	49.56	1960	75	-367	49.56	-37	-66	-45			49.56	0.641232475	0.068236999	-0.764156729	0.015136651	16384.07349
49.57	10495	1111	-12530	262	49.57	1867	41	-307	49.57	34	-95	40			49.57	0.640547937	0.067808362	-0.764751372	0.015990811	16384.40997
49.58	10470	1129	-12548	305	49.58	2292	-63	-291	49.58	236	-232	-21			49.58	0.639031642	0.068907997	-0.765861417	0.018615535	16384.16522
49.59	10434	1301	-12565	49	49.59	2146	206	-532	49.59	-469	-318	-1641			49.59	0.636832366	0.079405684	-0.766896558	0.002990683	16384.2175
49.6	10465	1457	-12521	-127	49.6	1958	147	-361	49.6	-222	206	-1375			49.6	0.638738635	0.08892902	-0.764228041	-0.007751534	16383.85315
49.61	10447	1606	-12518	-170	49.61	2250	134	-299	49.61	345	-154	-897			49.61	0.63761906	0.098020122	-0.764019852	-0.010375729	16384.39102
49.62	10460	1843	-12471	-332	49.62	2175	534	-340	49.62	163	107	-1542			49.62	0.638417201	0.112485937	-0.761156875	-0.020263338	16384.27032
49.63	10489	2152	-12387	-592	49.63	1938	358	-474	49.63	-37	313	-2307			49.63	0.640194174	0.131346922	-0.756038253	-0.03613261	16384.09161
49.64	10507	2425	-12306	-854	49.64	1832	376	-463	49.64	-163	246	-2170			49.64	0.641285433	0.148007726	-0.751085804	-0.052123133	16384.27984
49.65	10500	2674	-12241	-1095	49.65	1883	639	-381	49.65	-135	76	-1964			49.65	0.640862067	0.163206206	-0.747123101	-0.066832758	16384.18085
49.66	1092	12337	634	-10707	49.66	-2090	58	-200	49.66	-148	366	2352			49.66	0.066650343	0.752990187	0.038696262	-0.653502953	16384.01166
49.67	1259	12359	392	-10675	49.67	-2186	-62	-204	49.67	175	99	1681			49.67	0.076842719	0.754328164	0.023925612	-0.651545687	16384.11581
49.68	1357	12354	262	-10672	49.68	-2074	42	-294	49.68	46	-75	1000			49.68	0.08282663	0.754045825	0.015991582	-0.651382309	16383.61966
49.69	1388	12353	245	-10670	49.69	-2058	157	-312	49.69	-75	-22	224			49.69	0.08471733	0.753972029	0.014953707	-0.651249215	16383.89691
49.7	1314	12351	319	-10680	49.7	-2025	103	-284	49.7	33	-7	-536			49.7	0.080199822	0.753841702	0.019470124	-0.651852431	16384.07635
49.71	1199	12346	435	-10695	49.71	-2124	155	-312	49.71	60	-27	-913			49.71	0.07318141	0.75354269	0.026550386	-0.652773293	16383.94235
49.72	1093	12339	555	-10709	49.72	-2128	70	-225	49.72	7	17	-870			49.72	0.066711324	0.753111643	0.03387446	-0.65362449	16384.02502
49.73	1033	12331	643	-10719	49.73	-2151	30	-232	49.73	-71	11	-563			49.73	0.063049833	0.752630674	0.039245927	-0.654241197	16383.86584
49.74	1018	12340	669	-10708	49.74	-2117	23	-351	49.74	-40	57	-127			49.74	0.062135491	0.753194461	0.040833638	-0.653582358	16383.55117
49.75	1039	12345	643	-10702	49.75	-2084	25	-260	49.75	1	47	227			49.75	0.063416786	0.753493961	0.039246385	-0.653211209	16383.67477
49.76	1074	12348	594	-10698	49.76	-2102	-13	-339	49.76	22	-20	406			49.76	0.065552837	0.753674514	0.03625548	-0.652964848	16383.73034
49.77	1105	12361	545	-10682	49.77	-2070	-28	-294	49.77	39	91	406			49.77	0.067446104	0.754480808	0.033265273	-0.651999352	16383.45186
49.78	1116	12377	519	-10665	49.78	-2067	3	-336	49.78	42	99	227			49.78	0.068113748	0.755415645	0.031676555	-0.650925738	16384.35751
49.79	1090	12411	526	-10627	49.79	-2081	22	-328	49.79	79	284	-52			49.79	0.066528894	0.757513857	0.032104769	-0.648626199	16383.8587
49.8	1052	12414	573	-10624	49.8	-2042	55	-189	49.8	-9	115	-306			49.8	0.064211813	0.757723811	0.034974685	-0.648466068	16383.27821
49.81	1000	12397	625	-10647	49.81	-2033	6	-221	49.81	25	-86	-377			49.81	0.061035226	0.756653696	0.038147016	-0.649842051	16383.98129
49.82	966	12370	674	-10679	49.82	-2067	18	-300	49.82	-41	-207	-319			49.82	0.058958872	0.754990937	0.041136935	-0.651782394	16384.30264
49.83	946	12372	695	-10677	49.83	-2116	-4	-374	49.83	-1	-10	-117			49.83	0.057738484	0.755116829	0.042418865	-0.651663626	16384.21966
49.84	943	12395	702	-10649	49.84	-2137	1	-366	49.84	-19	181	6			49.84	0.057557887	0.756553559	0.042847971	-0.649982964	16383.50631
49.85	940	12414	687	-10628	49.85	-2099	13	-346	49.85	65	141	93			49.85	0.057374982	0.757715986	0.041932567	-0.64870352	16383.44741
49.86	928	12418	676	-10626	49.86	-2120	64	-265	49.86	91	55	8			49.86	0.056640487	0.757932729	0.041259665	-0.648557995	16384.03979
49.87	917	12402	688	-10645	49.87	-2061	5	-183	49.87	-2	-62	-69			49.87	0.055968779	0.756951796	0.041991843	-0.649713906	16384.13446
49.88	915	12386	720	-10661	49.88	-2047	6	-340	49.88	-114	-137	-124			49.88	0.055848199	0.755995406	0.043946124	-0.650707817	16383.69745
49.89	898	12378	742	-10671	49.89	-2121	37	-393	49.89	-10	-103	-156			49.89	0.054808893	0.755483825	0.045287526	-0.651298101	16384.20254
49.9	872	12382	758	-10667	49.9	-2097	14	-301	49.9	53	51	-143			49.9	0.053222824	0.755739691	0.046264795	-0.651064067	16383.94827
49.91	863	12396	780	-10650	49.91	-2026	3	-255	49.91	-46	157	-99			49.91	0.052673239	0.756590347	0.047607331	-0.650023168	16384.0314
49.92	868	12395	800	-10649	49.92	-1960	49	-245	49.92	-94	36	-75			49.92	0.05297899	0.756537534	0.048828562	-0.649969197	16383.85333
49.93	870	12387	811	-10658	49.93	-2000	37	-290	49.93	-51	-63	-46			49.93	0.053099607	0.756028542	0.049498599	-0.650500702	16384.30206
49.94	883	12374	821	-10670	49.94	-2001	-4	-244	49.94	-90	-70	15			49.94	0.053895745	0.755272869	0.050111445	-0.651265679	16383.48272
49.95	917	12368	832	-10673	49.95	-2031	-20	-277	49.95	-193	-29	103			49.95	0.055971531	0.754913734	0.05078333	-0.651454907	16383.3289
49.96	946	12376	836	-10661	49.96	-2155	12	-522	49.96	-145	-39	115			49.96	0.057741339	0.755398316	0.05102723	-0.650719251	16383.40957
49.97	947	12388	823	-10648	49.97	-2231	33	-435	49.97	43	40	71			49.97	0.057802325	0.756130093	0.050233699	-0.649925188	16383.42412
49.98	930	12402	808	-10635	49.98	-2223	-31	-330	49.98	118	115	59			49.98	0.056763209	0.756964864	0.049316853	-0.649114766	16383.85159
49.99	930	12402	808	-10635	49.99	-2204	-2	-298	49.99	-12	13	-6			49.99	0.056763209	0.756964864	0.049316853	-0.649114766	16383.85159
50	917	12383	825	-10657	50	-2116	-4	-238	50	-11	-106	-104			50	0.055969614	0.755803414	0.050354342	-0.650456027	16383.89001
50.01	887	12367	848	-10676	50.01	-2168	-42	-396	50.01	37	-168	-180			50.01	0.054139184	0.754835722	0.051758769	-0.651623366	16383.69732
50.02	847	12365	874	-10680	50.02	-2137	-66	-350	50.02	67	-25	-212			50.02	0.051696637	0.754697663	0.053344582	-0.651853703	16384.04437
50.03	804	12366	890	-10681	50.03	-2053	-39	-251	50.03	121	41	-197			50.03	0.049071829	0.754754027	0.054320806	-0.651910703	16384.14578
50.04	795	12364	890	-10683	50.04	-1993	29	-239	50.04	41	17	-52			50.04	0.048524427	0.754661649	0.054322943	-0.652058428	16383.50115
50.05	804	12350	843	-10703	50.05	-2043	-61	-267	50.05	128	-134	262			50.05	0.049072419	0.753786541	0.051452798	-0.653261324	16383.94867
50.06	827	12329	813	-10728	50.06	-2033	-23	-221	50.06	9	-165	226			50.06	0.050475729	0.752497302	0.049621243	-0.654780684	16384.11191
50.07	810	12330	822	-10727	50.07	-2031	-4	-252	50.07	41	32	-89			50.07	0.049439051	0.752572228	0.050171482	-0.654731735	16383.80948
50.08	762	12323	873	-10735	50.08	-2029	-56	-223	50.08	10	1	-366			50.08	0.046508454	0.752130807	0.053283307	-0.655207678	16384.11813
50.09	717	12315	929	-10742	50.09	-1986	57	-259	50.09	-12	-24	-447			50.09	0.043762903	0.751659902	0.056702562	-0.655650074	16383.73947
50.1	676	12312	971	-10745	50.1	-2059	-3	-242	50.1	21	20	-345			50.1	0.041259402	0.751458223	0.059264615	-0.655816976	16384.14435
50.11	678	12303	985	-10754	50.11	-2071	-24	-212	50.11	-60	-28	-65			50.11	0.041381314	0.750906047	0.06011887	-0.656363784	16384.20685
50.12	687	12310	961	-10747	50.12	-1982	-57	-334	50.12	51	8	155			50.12	0.04193161	0.75135097	0.058655425	-0.65595198	16383.82126
50.13	626	12321	992	-10735	50.13	-2067	-140	-336	50.13	133	95	-300			50.13	0.03820888	0.75203132	0.060548257	-0.655227353	16383.62616
50.14	524	12318	1120	-10731	50.14	-2038	-103	-214	50.14	-45	108	-902			50.14	0.031983554	0.751857657	0.068361794	-0.654991436	16383.42031
50.15	403	12301	1242	-10743	50.15	-2045	-69	-262	50.15	67	-27	-1001			50.15	0.024597344	0.750798817	0.075806205	-0.655705365	16383.88303
50.16	289	12282	1336	-10757	50.16	-2065	-164	-251	50.16	136	-53	-824			50.16	0.017639373	0.749642818	0.081543951	-0.656563083	16383.80267
50.17	160	12262	1477	-10765	50.17	-2039	-254	-293	50.17	22	-37	-1054			50.17	0.009765379	0.748394209	0.090146652	-0.657026884	16384.41326
50.18	-39	12241	1687	-10759	50.18	-2099	-349	-411	50.18	59	-3	-1595			50.18	-0.002380326	0.747117159	0.102964353	-0.656664775	16384.31115
50.19	-251	12198	1937	-10762	50.19	-2085	-350	-292	50.19	-29	-55	-1854			50.19	-0.015320071	0.744518815	0.118227	-0.65687092	16383.73639
50.2	-434	12164	2165	-10751	50.2	-2138	-488	-322	50.2	-81	19	-1646			50.2	-0.026489898	0.742449588	0.132144308	-0.656204828	16383.60394
50.21	-693	12111	2425	-10742	50.21	-2100	-595	-320	50.21	120	-6	-2066			50.21	-0.04229797	0.739207375	0.148012376	-0.655649048	16383.7651
50.22	-940	12016	2717	-10760	50.22	-2031	-606	-290	50.22	-13	-287	-2196			50.22	-0.057373892	0.733409245	0.165834963	-0.656747959	16383.75857
50.23	-1128	11936	2979	-10762	50.23	-2000	-674	-181	50.23	-166	-198	-1847			50.23	-0.068847642	0.728515477	0.181823694	-0.656860218	16384.00333
50.24	-1275	11865	3196	-10762	50.24	-1990	-789	-238	50.24	-173	-184	-1502			50.24	-0.077819324	0.72417747	0.195067104	-0.656856126	16384.10541
50.25	-1422	11808	3405	-10742	50.25	-1935	-838	-252	50.25	-175	-50	-1463			50.25	-0.086791979	0.720703016	0.207824676	-0.65563955	16384.00247
50.26	-1586	11742	3621	-10721	50.26	-1908	-917	-302	50.26	-119	-90	-1558			50.26	-0.096800679	0.716666814	0.221005837	-0.654350614	16384.18268
50.27	-1631	11715	3756	-10697	50.27	-2101	-993	-412	50.27	-296	-70	-780			50.27	-0.099548474	0.715027821	0.229248356	-0.652893948	16383.97787
50.28	-1731	11660	3882	-10697	50.28	-2103	-931	-121	50.28	-65	-58	-1018			50.28	-0.105649447	0.7116537	0.236933076	-0.652878184	16384.37347
50.29	-1875	11596	4004	-10697	50.29	-1801	-1068	-285	50.29	171	-132	-1063			50.29	-0.114439807	0.707756804	0.244382394	-0.652886731	16384.159
50.3	-2010	11536	4180	-10670	50.3	-1872	-1159	-271	50.3	-113	-45	-1269			50.3	-0.122679467	0.70409469	0.255124463	-0.651238761	16384.15991
50.31	-2152	11467	4365	-10642	50.31	-1783	-1103	-271	50.31	-103	-68	-1374			50.31	-0.131349338	0.699899098	0.266421868	-0.64954445	16383.79022
50.32	-2309	11392	4527	-10622	50.32	-1731	-1123	-295	50.32	70	-103	-1352			50.32	-0.140931672	0.69531988	0.276309085	-0.648322311	16383.82611
50.33	-2443	11325	4684	-10596	50.33	-1727	-1233	-222	50.33	-49	-42	-1218			50.33	-0.149107917	0.691218651	0.285886813	-0.646724312	16384.10651
50.34	-2637	11233	4843	-10575	50.34	-1669	-1367	-268	50.34	220	-84	-1440			50.34	-0.160954541	0.685628502	0.29560214	-0.645466163	16383.50793
50.35	-2839	11119	5033	-10555	50.35	-1598	-1360	-306	50.35	166	-182	-1664			50.35	-0.173280184	0.678655287	0.307192379	-0.644231186	16383.86999
50.36	-3013	11032	5266	-10484	50.36	-1522	-1330	-274	50.36	-214	29	-1733			50.36	-0.18390141	0.673348938	0.321415474	-0.639901221	16383.77872
